,Speed,TravelTime,DataAsOf,linkId
1056095,50.9375,109,12/27/2019 13:09:04,4616192
441043,35.40625,195,5/12/2019 11:53:04,4616272
135403,20.5,125,11/4/2019 11:28:12,4616342
50174,0.0,0,11/2/2019 09:04:05,4456494
61175,52.8125,47,3/1/2019 16:44:12,4616305
373107,34.15625,188,9/10/2019 18:02:03,4456500
466787,45.375,51,5/13/2019 03:48:04,4763650
931584,24.234375,227,10/24/2019 13:38:12,4616239
870567,30.4375,271,1/23/2019 12:13:03,4620310
902949,0.0,0,4/23/2019 21:12:13,4616216
322113,52.8125,142,4/9/2019 05:48:04,4616215
519574,32.3125,356,5/14/2019 12:24:12,4616320
636266,26.703125,97,6/17/2019 12:48:13,4616342
1007637,22.984375,237,6/27/2019 02:39:04,4616192
914007,34.78125,214,9/24/2019 16:43:12,4616261
648897,18.015625,350,12/17/2019 08:28:04,4616312
120803,42.875,99,9/4/2019 05:43:05,4616309
721128,19.265625,256,8/19/2019 16:32:04,4616364
142726,34.15625,88,6/4/2019 19:17:05,4456479
695611,39.75,55,11/18/2019 12:04:03,4456483
420501,58.40,119,7/11/2019 23:03:06,4616199
690372,44.71875,154,3/18/2019 22:08:04,4616272
399503,22.984375,355,6/11/2019 10:23:03,4620310
949114,27.34375,171,6/25/2019 14:23:02,4456496
1160532,56.54,292,7/31/2019 00:58:03,4362250
111739,43.5,251,8/3/2019 23:53:10,4616351
324872,19.265625,259,9/9/2019 12:07:02,4362342
642099,13.0390625,1155,11/17/2019 03:59:10,4616257
39714,52.1875,102,6/2/2019 03:23:10,4616300
757459,0.0,0,5/20/2019 15:49:15,4616216
248215,31.0625,126,10/7/2019 10:29:03,4616209
51191,50.34375,49,11/2/2019 09:44:04,4616305
290950,44.71875,167,2/8/2019 12:28:11,4616261
944866,44.71875,56,10/24/2019 21:37:04,4456498
307253,57.78,46,7/9/2019 00:48:04,4616197
36339,36.65625,197,6/2/2019 01:24:04,4456478
1061597,58.40625,119,6/28/2019 12:02:04,4616199
95310,9.3203125,560,6/3/2019 13:58:12,4616337
754099,8.0703125,522,12/19/2019 23:49:03,4456496
407083,46.59375,157,1/11/2019 13:38:22,4620298
549624,46.59375,149,10/14/2019 23:33:03,4456478
664347,55.3125,84,1/18/2019 04:43:03,4763651
298366,27.34375,350,9/8/2019 19:37:06,4362251
830644,54.0625,121,2/22/2019 07:41:04,4616193
39264,56.53125,95,1/2/2019 02:18:20,4616299
858020,47.84375,137,11/22/2019 13:44:03,4616193
1181904,20.5,159,4/30/2019 22:02:04,4616325
686579,32.3125,277,4/18/2019 10:19:13,4616298
419558,18.640625,482,2/11/2019 19:28:04,4616259
196191,51.5625,27,3/6/2019 03:49:04,4616208
384084,0.0,0,12/10/2019 17:04:04,4616266
1100993,24.84375,333,3/29/2019 12:23:03,4620310
68999,57.15625,137,11/2/2019 20:19:04,4616201
635811,49.09375,47,2/17/2019 08:03:01,4763648
291392,27.953125,153,3/8/2019 14:08:12,4616220
430542,54.6875,117,6/12/2019 05:27:02,4456500
320164,47.21875,45,10/9/2019 05:53:03,4763655
794792,60.875,114,12/21/2019 00:19:12,4616199
103811,43.49,62,7/3/2019 18:57:06,4362314
868629,67.75,121,2/23/2019 06:56:11,4616228
783622,3.720703125,627,12/20/2019 17:29:13,4616267
44934,0.00,0,7/2/2019 06:38:12,4616210
763762,55.90625,28,11/20/2019 04:59:04,4616194
826696,27.34,87,7/22/2019 10:32:05,4456450
590687,30.4375,72,9/16/2019 08:42:03,4456483
151727,45.375,47,5/5/2019 00:53:12,4616205
367265,57.15625,49,11/10/2019 06:43:03,4616200
263115,49.6875,111,4/7/2019 18:08:04,4616192
332255,29.203125,245,1/9/2019 15:23:21,4616339
693403,0.0,0,4/11/2017 15:17:02,4456516
180226,13.0390625,561,4/5/2019 15:58:04,4456481
862869,31.0625,171,2/23/2019 03:28:03,4456511
681175,46.59375,46,5/18/2019 16:29:03,4763657
544181,64.0,128,6/15/2019 03:43:11,4616228
24163,14.2890625,342,2/1/2019 16:43:03,4329507
315470,28.58,175,7/9/2019 05:53:09,4329507
506818,54.6875,100,9/14/2019 04:53:12,4616239
239441,62.125,244,10/7/2019 05:14:03,4456516
759692,2.48046875,849,6/20/2019 17:08:03,4616267
156455,42.875,94,12/4/2019 23:59:11,4616223
354715,47.84375,146,12/9/2019 23:13:04,4616225
918792,60.875,64,2/24/2019 13:47:04,4616209
348363,27.34375,154,12/9/2019 19:28:04,4616309
766143,25.46875,498,2/20/2019 16:06:12,4616319
374271,42.25,120,10/10/2019 14:18:03,4616255
332881,12.42,314,7/9/2019 16:38:14,4616223
103752,32.9375,76,4/3/2019 17:43:04,4456498
454025,20.5,345,1/12/2019 18:38:36,4616232
5961,65.25,79,8/1/2019 06:33:04,4616202
983778,4.96875,506,11/25/2019 17:38:04,4616341
759166,36.03125,118,4/20/2019 06:48:13,4616220
1102903,18.015625,411,1/29/2019 11:58:03,4620298
736631,0.0,0,1/20/2019 01:23:04,4616266
1024439,35.40625,131,5/27/2019 13:09:03,4763656
755389,55.3125,208,9/20/2019 14:33:03,4616320
80590,5.58984375,957,3/1/2019 16:45:04,4456494
560401,0.00,0,7/15/2019 13:38:10,4616338
110366,10.5625,249,5/3/2019 23:39:04,4616341
1157136,32.9375,326,4/30/2019 07:03:04,4616276
532693,59.03125,118,3/14/2019 20:34:03,4616199
1135194,42.25,165,8/30/2019 08:27:02,4616225
1108756,11.796875,663,1/29/2019 15:33:05,4456476
757807,0.00,0,7/20/2019 15:58:12,4616356
809551,50.95,43,7/21/2019 23:58:05,4456483
488632,0.0,0,11/13/2019 07:33:07,4329483
222678,56.53125,45,2/6/2019 18:28:04,4616253
293825,8.0703125,328,3/8/2019 15:39:04,4616341
1087213,47.21875,92,12/28/2019 07:54:09,4620314
438327,42.25,93,8/12/2019 09:49:04,4616195
625374,33.5625,210,10/16/2019 21:03:03,4456502
85591,19.265625,117,5/3/2019 07:58:04,4616323
1115664,38.53125,178,6/29/2019 21:56:04,4616332
339906,18.640625,821,11/9/2019 14:13:10,4616271
143670,50.34375,43,9/4/2019 19:48:03,4456483
39382,22.984375,113,9/2/2019 03:13:11,4616342
847786,10.5625,401,2/22/2019 18:12:03,4620314
1054202,42.875,99,5/28/2019 07:33:03,4620331
105724,22.359375,320,6/3/2019 20:24:13,4616339
507573,59.65625,153,8/14/2019 04:33:04,4616354
555388,29.203125,113,4/15/2019 02:59:11,4616325
665605,39.125,54,3/18/2019 07:24:04,4616218
1005014,28.578125,141,9/27/2019 00:57:10,4616229
1224038,46.59375,147,10/31/2019 21:52:11,4616272
394808,54.0625,202,5/11/2019 07:23:06,4362244
141089,22.359375,301,5/4/2019 18:19:05,4616272
238617,10.5625,928,12/7/2019 01:18:09,4616333
850567,41.0,484,2/22/2019 19:51:04,4616346
423706,16.765625,340,4/11/2019 19:38:05,4456494
840681,12.42,547,7/22/2019 19:08:12,4616272
143389,20.5,243,12/4/2019 16:09:02,4616364
1122325,47.22,92,7/30/2019 01:24:03,4456497
840489,48.46875,237,12/22/2019 03:49:05,4616320
984782,12.421875,434,8/26/2019 11:58:10,4616337
557134,50.9375,91,1/15/2019 10:18:19,4763656
932572,32.9375,161,1/25/2019 02:33:03,4456511
736476,40.38,175,7/20/2019 02:49:03,4456501
993096,7.44921875,567,6/26/2019 17:36:03,4616309
1156650,11.1796875,326,4/30/2019 06:48:04,4616356
1131594,13.0390625,941,5/30/2019 07:23:12,4616318
568371,31.6875,279,9/15/2019 18:53:10,4616259
89010,53.4375,47,5/3/2019 10:03:03,4616253
581069,25.46875,119,6/15/2019 15:27:04,4456479
655396,38.53125,329,6/18/2019 00:34:10,4616318
322008,48.46875,156,9/9/2019 10:22:12,4616352
539716,47.84375,89,5/15/2019 01:28:04,4616310
1023377,13.0390625,311,3/27/2019 12:23:12,4616223
269824,45.375,94,10/7/2019 23:38:04,4620332
1130241,52.8125,141,8/30/2019 05:29:10,4616247
260434,37.90625,56,3/7/2019 18:57:04,4616204
306052,41.625,476,3/8/2019 23:14:04,4616346
1150976,0.0,0,4/30/2019 03:23:12,4616235
289051,20.50,259,7/8/2019 13:32:13,4616299
359813,54.0625,26,10/10/2019 05:38:04,4616208
246438,54.6875,114,12/7/2019 05:58:11,4616203
96529,18.640625,347,3/1/2019 16:45:02,4456501
768051,37.90625,146,8/20/2019 21:30:08,4329508
773543,0.0,0,2/20/2019 20:38:08,4329499
468493,52.19,106,7/13/2019 04:53:04,4616252
941799,44.125,366,9/25/2019 09:54:03,4362247
1132936,55.90625,48,3/30/2019 08:03:05,4362314
161719,56.53125,107,3/4/2019 16:45:04,4616198
517701,57.15625,78,9/14/2019 11:37:03,4616250
287998,61.5,52,3/8/2019 11:59:04,4616212
752930,42.875,50,3/20/2019 12:48:03,4616205
19597,11.1796875,194,1/1/2019 14:13:22,4616323
763171,53.43,116,7/20/2019 19:13:13,4616203
763778,57.15625,81,11/20/2019 04:59:03,4763656
411077,27.96,245,7/11/2019 17:08:03,4456506
751516,42.25,109,3/20/2019 11:58:03,4763652
839117,34.15625,466,6/22/2019 18:28:06,4362247
140154,42.25,50,8/4/2019 17:23:04,4616204
863494,45.375,170,11/22/2019 16:59:07,4329483
33281,64.0,61,2/1/2019 22:17:04,4616209
996410,0.0,0,4/26/2019 05:43:15,4616232
618077,11.1796875,1054,12/16/2019 13:48:11,4616357
465010,23.609375,213,10/12/2019 20:43:03,4362342
1087695,55.3125,100,3/29/2019 04:09:04,4616192
171772,0.0,0,1/5/2019 12:18:40,4456478
236954,57.15625,134,2/7/2019 03:08:03,4329483
515501,36.65625,250,3/14/2019 09:59:03,4616354
43808,52.8125,47,8/2/2019 05:58:03,4616305
357993,60.28125,53,4/10/2019 03:33:05,4616212
972089,16.15625,270,9/26/2019 04:42:08,4620314
967180,55.3125,214,1/25/2019 23:58:07,4362252
662542,55.90625,99,3/18/2019 04:59:04,4616192
40277,45.375,226,8/2/2019 03:48:12,4616328
699051,49.6875,111,5/19/2019 03:38:12,4616239
77654,58.40625,55,8/3/2019 02:47:04,4616212
246542,0.0,0,8/7/2019 11:07:11,4616229
561627,15.53125,347,4/15/2019 06:43:03,4329473
319160,44.71875,168,12/9/2019 02:09:03,4456481
151921,19.88,118,7/5/2019 00:49:03,4456450
560948,29.8125,186,8/15/2019 13:32:11,4616239
150709,18.640625,387,10/5/2019 00:09:10,4616339
644681,6.828125,319,10/17/2019 08:39:04,4616323
502065,49.6875,150,8/14/2019 01:11:10,4616247
863669,46.59375,100,3/23/2019 09:58:12,4616246
440380,0.0,0,9/12/2019 11:52:08,4616206
220723,31.6875,51,2/6/2019 17:14:04,4616194
908419,7.44921875,757,6/24/2019 13:19:04,4456494
478104,9.9375,419,5/13/2019 10:47:13,4616220
339118,53.4375,47,2/9/2019 17:58:12,4616305
1082298,7.44921875,732,8/28/2019 23:44:03,4456510
288255,9.3203125,463,6/8/2019 13:28:03,4616309
955341,9.3203125,271,3/25/2019 18:14:03,4616341
729647,7.44921875,407,10/19/2019 12:23:11,4616338
277105,0.0,0,2/8/2019 03:58:11,4616255
608276,36.03125,147,12/16/2019 07:53:12,4616300
1000821,30.4375,360,10/26/2019 07:13:10,4616351
1158529,47.22,338,7/30/2019 23:43:03,4362247
306015,37.90625,146,10/8/2019 21:15:03,4329472
759645,45.96875,101,6/20/2019 17:03:02,4763656
321022,60.28125,181,4/9/2019 05:28:04,4616350
840553,34.17,67,7/22/2019 19:28:03,4763650
334381,42.25,54,5/9/2019 17:57:03,4763648
401155,18.015625,434,5/11/2019 11:17:04,4616353
930332,0.0,0,2/8/2017 17:55:05,4616365
721652,0.0,0,5/19/2019 17:43:13,4616196
431684,10.5625,297,1/12/2019 04:48:31,4616325
13235,3.720703125,650,9/1/2019 11:02:11,4616305
406197,10.56,661,7/11/2019 14:43:12,4616235
943379,55.90625,70,8/25/2019 09:52:03,4616209
1053731,0.0,0,9/28/2019 07:01:13,4616325
321574,16.765625,388,3/9/2019 08:53:04,4456501
1112504,51.5625,97,5/29/2019 19:27:04,4616214
26578,14.2890625,290,12/1/2019 17:53:03,4616309
1141912,22.359375,393,11/29/2019 16:33:10,4616298
865158,41.625,111,1/23/2019 08:53:03,4456496
283182,39.75,58,5/8/2019 10:23:03,4763650
927622,3.10,806,7/25/2019 01:08:05,4456479
34691,0.0,0,11/1/2019 23:49:08,4620331
1180998,44.125,446,1/31/2019 12:23:04,4616346
942425,13.671875,288,10/24/2019 20:12:11,4616229
784726,0.0,0,6/21/2019 08:43:12,4616217
318780,0.0,0,4/9/2019 03:48:12,4616217
489499,17.390625,282,12/13/2019 08:23:03,4329507
47589,49.6875,43,9/2/2019 08:12:03,4616219
800570,22.984375,104,3/21/2019 18:23:11,4456452
527752,39.125,166,4/14/2019 10:19:03,4456501
903476,41.0,52,12/23/2019 17:38:03,4763657
123192,54.0625,137,5/4/2019 07:19:03,4620298
599827,55.3125,197,2/16/2019 10:03:03,4616351
251343,32.9375,73,1/7/2019 13:23:19,4456452
177540,52.1875,85,5/5/2019 17:03:04,4616260
1088028,55.3125,119,4/28/2019 13:34:04,4616193
584029,42.875,60,8/16/2019 03:53:10,4616342
20791,11.1796875,490,3/1/2019 15:46:05,4456494
517376,56.53125,132,11/14/2019 00:54:11,4616261
89721,27.34375,97,1/3/2019 09:28:24,4616341
1051648,42.25,131,5/28/2019 05:59:04,4616266
287160,48.46875,55,10/8/2019 09:57:03,4362314
99507,0.0,0,1/3/2019 15:33:32,4616216
186380,47.21875,45,6/5/2019 22:13:03,4763655
1016707,50.9375,49,11/26/2019 13:28:03,4616305
336568,32.3125,78,2/9/2019 16:23:05,4456498
518996,57.78125,102,10/14/2019 05:03:04,4616206
324675,37.28125,148,2/9/2019 09:08:11,4616252
388998,45.96875,111,4/10/2019 22:18:04,4616255
1018152,51.5625,120,6/27/2019 09:08:11,4616203
832513,9.3203125,246,8/22/2019 13:23:02,4456450
1086228,52.1875,102,9/29/2019 03:08:09,4616241
868985,41.625,60,11/22/2019 20:19:04,4456498
160030,52.1875,48,3/4/2019 16:46:04,4616253
949226,31.6875,174,6/25/2019 14:23:11,4616239
568711,0.0,0,1/15/2019 17:28:33,4616217
744710,27.953125,151,6/20/2019 07:47:03,4616309
580702,52.8125,54,12/15/2019 15:19:03,4616211
271179,2.48046875,2837,6/8/2019 02:49:05,4456481
837755,51.5625,145,11/22/2019 01:29:03,4616217
655926,49.70,108,7/18/2019 00:53:13,4616299
783589,0.0,0,12/20/2019 17:44:04,4456494
638305,0.0,0,6/17/2019 14:03:12,4616232
805558,50.34375,152,2/21/2019 16:21:04,4616281
897001,0.0,0,8/24/2019 05:18:10,4616325
1056332,55.3125,119,9/28/2019 08:37:03,4616193
1075064,52.8125,105,2/28/2019 13:48:04,4616192
301791,15.53125,452,5/8/2019 21:52:13,4616235
704412,2.48046875,1076,10/18/2019 21:11:12,4616338
513329,59.03,186,7/14/2019 08:33:04,4616350
350915,27.953125,90,12/9/2019 20:58:12,4616267
800529,55.90625,80,9/21/2019 18:23:04,4616250
155355,17.390625,576,11/4/2019 23:23:12,4616328
360018,57.15625,81,10/10/2019 06:03:03,4763651
1156784,45.375,117,12/30/2019 01:34:10,4616299
119089,47.84375,170,8/4/2019 04:43:03,4456476
915339,57.15625,206,10/24/2019 03:58:03,4362252
308139,49.09375,181,9/9/2019 01:48:03,4616259
170058,7.44921875,337,4/5/2019 09:54:04,4616267
956018,36.03125,256,6/25/2019 18:38:04,4616354
998421,45.375,82,8/26/2019 19:53:04,4616356
971599,62.13,186,7/26/2019 04:44:04,4616320
22298,50.9375,87,1/1/2019 15:53:22,4616260
434200,45.96875,154,10/12/2019 02:14:03,4616216
1026055,32.9375,150,10/26/2019 22:23:04,4329507
617754,6.828125,604,10/16/2019 16:28:03,4616309
24963,46.60,84,7/1/2019 18:18:03,4616209
573155,22.359375,368,10/15/2019 13:43:03,4620310
433703,45.96875,155,12/11/2019 22:53:11,4616235
1015134,0.0,0,2/27/2019 01:03:03,4616266
819402,45.96875,155,12/21/2019 15:04:04,4616216
934968,47.21875,53,12/24/2019 12:33:04,4616305
716790,32.9375,219,6/19/2019 14:34:01,4456477
642764,29.8125,215,5/17/2019 16:48:02,4456502
621026,45.96875,56,9/17/2019 03:33:10,4616342
48120,43.5,107,4/2/2019 08:13:02,4456497
480377,57.78125,43,1/13/2019 10:53:17,4616267
164011,51.57,121,7/5/2019 08:19:11,4616203
118550,58.40625,79,9/4/2019 04:18:09,4616246
976630,52.1875,136,1/26/2019 05:58:04,4616235
667184,13.671875,287,12/17/2019 19:23:03,4362249
1151414,51.57,146,7/30/2019 19:17:13,4616215
188713,0.0,0,8/5/2019 23:20:08,4620330
4832,54.0625,99,9/1/2019 05:53:09,4616241
540586,13.0390625,175,3/15/2019 01:33:10,4616323
575304,0.0,0,8/15/2019 22:25:11,4616226
26844,55.90625,145,3/1/2019 16:44:12,4616228
10379,18.640625,444,11/1/2019 09:18:12,4616297
749530,45.96875,46,1/20/2019 09:18:03,4616219
245040,65.875,175,4/7/2019 07:13:11,4616320
372977,39.75,179,10/10/2019 13:34:03,4456501
847859,12.421875,264,6/22/2019 23:53:11,4616325
836406,54.0625,140,11/22/2019 00:43:10,4616352
1024422,45.96875,50,5/27/2019 13:09:03,4763648
528979,12.421875,239,5/14/2019 18:14:05,4456479
1133760,41.625,60,3/30/2019 08:38:04,4616267
1145721,11.1796875,414,8/30/2019 14:59:02,4763652
775441,0.0,0,2/20/2019 21:44:11,4616282
872385,60.875,53,1/23/2019 13:18:03,4616212
628353,0.0,0,6/17/2019 07:52:03,4620315
1139315,30.4375,230,10/29/2019 18:54:04,4616199
144676,45.96875,108,3/4/2019 16:45:13,4616364
902043,21.734375,120,9/24/2019 09:12:03,4616341
1176117,17.390625,1115,1/31/2019 09:23:04,4616346
1184487,49.09375,94,3/31/2019 16:04:02,4763651
962623,50.95,214,7/25/2019 22:43:03,4362244
1193740,41.0,52,11/30/2019 23:48:03,4616205
829081,0.0,0,8/22/2019 11:17:03,4620315
1013658,42.875,192,2/27/2019 00:05:03,4620310
305039,53.4375,86,9/8/2019 23:53:03,4763656
85146,0.0,0,2/3/2019 06:03:05,4456481
46748,0.0,0,9/2/2019 07:41:03,4620315
507404,50.34375,77,2/14/2019 01:18:03,4362249
665938,51.5625,115,5/18/2019 07:03:13,4616206
164555,0.0,0,1/5/2019 07:43:47,4616217
662313,53.4375,140,8/18/2019 04:08:03,4616217
1097170,13.0390625,397,8/29/2019 08:57:13,4616337
616970,43.5,151,10/16/2019 15:59:02,4456505
1052951,55.90625,289,2/28/2019 00:13:06,4362247
982219,40.375,57,8/26/2019 09:53:04,4763650
103429,29.203125,73,3/1/2019 16:44:03,4616205
151135,23.61,173,7/5/2019 00:18:11,4616229
540307,54.0625,142,1/15/2019 00:13:12,4616281
26848,37.90,56,7/1/2019 19:27:03,4616205
1015596,55.3125,106,8/27/2019 06:28:04,4616206
1018476,0.0,0,9/27/2019 09:18:13,4616325
1151959,48.46875,114,9/30/2019 19:47:11,4616239
655582,0.0,0,12/17/2019 12:28:08,4620331
1104448,37.28125,199,6/29/2019 14:33:03,4616247
778707,50.34375,85,8/21/2019 04:07:04,4616309
1054910,22.984375,113,12/27/2019 12:28:13,4616342
168383,0.0,0,11/5/2019 07:13:09,4620331
475022,44.125,48,4/13/2019 02:18:03,4616219
1165536,57.15625,130,11/30/2019 06:58:11,4616247
403397,0.0,0,4/11/2019 07:18:09,4620343
924325,22.359375,236,1/24/2019 21:23:03,4456511
534880,48.46875,114,11/14/2019 11:19:12,4616239
437201,52.1875,175,9/12/2019 09:57:04,4616354
1139877,34.15625,322,1/30/2019 10:47:13,4616350
850229,41.625,245,2/22/2019 19:40:05,4616333
981802,4.96875,773,4/25/2019 20:53:04,4620331
867639,49.6875,147,6/23/2019 12:03:03,4616225
391748,13.671875,163,12/10/2019 21:34:05,4616323
109326,17.390625,239,5/3/2019 22:42:14,4616220
48322,41.63,173,7/2/2019 08:43:03,4456477
267910,50.9375,84,1/7/2019 23:38:20,4616310
259370,49.6875,158,10/7/2019 17:09:04,4616201
443360,44.71875,47,8/12/2019 12:52:04,4616218
1137082,4.96875,770,5/30/2019 10:48:12,4616229
61665,54.6875,279,11/2/2019 15:59:03,4456516
604112,28.578125,281,9/16/2019 17:03:02,4456476
517360,47.84375,60,8/14/2019 10:33:04,4616200
375252,35.40625,64,9/10/2019 19:27:10,4616323
1143593,0.0,0,3/30/2019 14:38:08,4329483
1093324,39.125,60,9/29/2019 07:33:03,4456450
602954,52.1875,147,3/16/2019 16:03:03,4329483
959680,47.21875,108,6/25/2019 20:54:05,4616255
197167,8.0703125,1245,11/6/2019 00:29:11,4616333
191968,54.0625,108,11/5/2019 21:18:04,4616206
915512,37.28125,191,12/24/2019 00:53:12,4616339
1031419,59.65625,53,1/27/2019 15:38:03,4616212
192549,53.4375,143,11/5/2019 21:42:12,4616281
299711,54.0625,141,6/8/2019 20:28:08,4329483
797621,56.53125,88,11/21/2019 01:19:04,4616214
387248,53.4375,140,6/11/2019 02:49:04,4616261
73818,59.03,137,7/3/2019 00:28:11,4616228
1092853,0.0,0,4/27/2017 14:07:03,4616257
786034,31.0625,250,12/20/2019 18:54:12,4616353
759575,39.75,239,1/20/2019 15:43:05,4362251
141317,48.46875,44,2/4/2019 15:24:04,4616218
753975,41.625,55,2/20/2019 08:36:03,4763650
1036008,54.6875,52,2/27/2019 13:47:03,4616211
224992,57.78125,77,10/6/2019 20:33:04,4616250
1082288,41.01,52,7/29/2019 00:37:04,4616204
1054425,28.578125,155,6/28/2019 07:37:11,4616250
1007487,51.5625,52,2/26/2019 20:09:06,4362314
69998,43.5,115,12/2/2019 20:08:03,4362342
66806,37.90625,56,4/2/2019 19:18:04,4616205
689729,45.98,151,7/18/2019 21:51:04,4456478
1038725,47.84375,138,11/27/2019 02:38:03,4456506
1141833,26.09375,203,6/30/2019 13:34:10,4616300
891042,35.40625,216,6/24/2019 02:33:09,4616281
213388,21.12,385,7/6/2019 14:43:03,4620310
237880,43.5,98,4/7/2019 02:53:12,4616226
690323,52.1875,209,5/18/2019 22:18:05,4616350
93041,34.78125,122,6/3/2019 12:34:03,4616310
728682,8.0703125,511,2/19/2019 17:40:03,4620331
193340,30.4375,78,2/5/2019 23:32:04,4456450
276226,50.9375,42,6/8/2019 05:52:12,4616204
1071465,0.0,0,1/28/2019 16:28:12,4616216
309271,57.16,87,7/9/2019 02:03:06,4362342
945526,47.21875,153,6/25/2019 12:08:02,4616225
320126,51.5625,120,12/9/2019 02:24:10,4616203
1061714,30.4375,176,2/28/2019 05:32:03,4456510
1031304,39.125,227,2/27/2019 10:51:03,4616298
683550,18.640625,133,6/18/2019 17:58:04,4616267
965451,34.15625,67,4/25/2019 10:58:04,4763650
1035919,51.5625,145,3/27/2019 20:08:13,4616261
1050835,55.90625,134,1/28/2019 03:38:04,4616215
638186,55.3125,135,11/17/2019 01:39:10,4616247
1099429,59.65625,117,1/29/2019 09:48:04,4616199
797723,32.3125,122,2/21/2019 11:26:06,4362249
770535,32.9375,312,11/20/2019 09:04:13,4616333
418735,41.63,121,7/11/2019 21:54:04,4616255
1195265,40.375,180,3/31/2019 22:42:05,4616225
1156377,54.0625,126,3/30/2019 22:34:04,4456505
476577,23.609375,209,3/13/2019 09:38:04,4616214
222024,27.34375,92,3/6/2019 19:14:04,4456498
1047230,27.34375,87,11/27/2019 07:43:04,4456452
565087,10.5625,599,4/15/2019 08:48:04,4616324
53626,0.0,0,8/2/2019 11:58:04,4456494
950042,49.09375,51,2/25/2019 08:57:04,4616253
856917,44.73,123,7/23/2019 05:23:03,4329473
892867,60.875,82,9/24/2019 03:33:04,4616364
187843,54.6875,201,3/5/2019 22:00:04,4616351
200761,38.53125,317,2/6/2019 04:43:04,4616357
591583,19.88,983,7/16/2019 08:57:04,4616346
912953,0.0,0,10/24/2019 02:33:03,4456502
539215,26.703125,285,10/14/2019 17:13:11,4616352
873815,43.5,235,10/23/2019 03:04:10,4616328
290356,0.0,0,4/8/2019 10:38:09,4620343
96347,0.0,0,3/1/2019 16:45:13,4616196
1043043,55.30,198,7/28/2019 00:27:09,4616351
89069,0.0,0,8/3/2019 09:52:11,4616216
97486,57.78125,136,5/3/2019 15:23:04,4616201
107339,53.4375,87,1/3/2019 20:23:26,4763652
160697,53.4375,204,1/5/2019 05:23:29,4616350
834191,17.390625,879,11/21/2019 23:23:11,4616271
601337,42.25,102,2/16/2019 10:58:10,4616226
1041175,53.4375,79,12/27/2019 04:13:04,4616226
1003292,47.84375,214,3/26/2019 23:53:04,4616333
1008668,9.3203125,676,11/26/2019 08:38:04,4616324
101525,16.15625,161,12/3/2019 15:03:12,4616342
1066874,15.53125,476,2/28/2019 08:47:04,4616352
794325,54.0625,103,1/21/2019 13:08:04,4616192
726444,55.90625,89,4/19/2019 10:23:04,4616214
378239,45.375,145,8/10/2019 20:37:03,4456506
1111264,43.5,114,12/28/2019 22:19:05,4616364
889607,19.265625,254,1/23/2019 23:58:03,4329507
801760,22.359375,243,9/21/2019 19:07:04,4616192
1184219,52.8125,104,5/31/2019 16:23:03,4616192
470876,47.21875,45,8/13/2019 05:53:04,4616218
506840,55.90625,79,1/14/2019 03:13:21,4616260
2924,45.96875,110,5/1/2019 04:43:03,4616255
179719,9.9375,278,10/5/2019 17:29:03,4456479
566168,8.0703125,198,4/15/2019 09:28:03,4616194
279084,49.70,111,7/8/2019 07:22:13,4616239
690069,49.6875,184,6/18/2019 21:56:04,4616354
361660,54.0625,108,1/10/2019 09:28:22,4616206
522537,60.28125,92,10/14/2019 07:13:14,4616266
437178,46.59375,155,4/12/2019 03:28:06,4616225
513501,3.720703125,1343,10/14/2019 01:49:10,4616252
