"3","16.78","377","0","8/1/2015 22:55:25","4616324"
"411","39.15","120","0","8/22/2015 16:58:19","4763652"
"425","49.09","219","0","8/2/2015 00:25:23","4616276"
"191","14.29","304","0","8/30/2015 15:11:16","4620331"
"258","47.22","91","0","8/16/2015 22:00:31","4616220"
"145","26.72","96","0","8/8/2015 20:10:27","4616342"
"259","42.87","95","0","8/17/2015 03:25:32","4616223"
"453","11.81","500","0","8/10/2015 19:05:29","4616239"
"387","29.2","221","0","8/3/2015 15:15:24","4616206"
"223","14.29","179","0","8/19/2015 20:09:35","4616341"
"205","55.3","293","0","8/24/2015 19:30:19","4362247"
"110","55.92","138","0","8/30/2015 05:36:14","4616281"
"298","49.09","51","0","8/30/2015 07:05:58","4456498"
"141","44.12","162","0","8/19/2015 00:18:04","4456478"
"350","42.87","191","0","8/21/2015 19:35:34","4616196"
"207","60.27","126","0","8/1/2015 02:46:23","4616352"
"2","21.75","150","0","8/13/2015 12:30:27","4616325"
"437","49.09","128","0","8/8/2015 15:05:28","4616203"
"199","52.82","206","0","8/17/2015 17:42:32","4616351"
"378","50.95","52","0","8/17/2015 13:41:32","4616197"
"350","31.69","255","0","8/30/2015 12:25:15","4616196"
"447","13.05","376","0","8/9/2015 00:20:28","4616336"
"430","57.79","139","0","8/27/2015 16:20:13","4616213"
"410","55.3","85","0","8/16/2015 23:34:58","4763656"
"331","54.06","145","0","8/22/2015 10:20:36","4616353"
"315","16.78","293","0","8/13/2015 08:50:27","4616364"
"418","26.72","111","0","8/5/2015 13:00:26","4616205"
"332","54.06","171","0","8/16/2015 13:12:32","4616354"
"145","29.2","90","0","8/31/2015 22:05:15","4616342"
"141","42.25","171","0","8/27/2015 18:58:59","4456478"
"205","60.27","268","0","8/8/2015 01:25:07","4362247"
"324","16.16","344","0","8/16/2015 23:55:03","4329473"
"159","54.06","103","0","8/27/2015 00:10:12","4616252"
"313","50.95","296","0","8/17/2015 17:42:32","4616365"
"406","44.74","152","0","8/24/2015 19:00:20","4456506"
"122","14.91","374","0","8/25/2015 16:40:11","4616344"
"169","39.15","233","0","8/22/2015 16:58:37","4616355"
"205","34.18","469","0","8/8/2015 21:57:22","4362247"
"436","65.87","79","0","8/30/2015 09:01:14","4616202"
"191","41.01","98","0","8/26/2015 08:13:05","4620331"
"257","31.69","388","0","8/20/2015 18:05:34","4616318"
"258","52.2","83","0","8/16/2015 06:00:30","4616220"
"171","18.02","656","0","8/11/2015 16:49:31","4616357"
